BusinessEntityID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned;etlloadid;etlloaddate
479;-4340.298;;;;;;;;;;;;12371;07-11-2018
497;-16774.494;;;;;;;;;;;;12371;07-11-2018
511;-7842.832;;;;;;;;;;;;12371;07-11-2018
529;0.0;;;;;;;;;;;;12371;07-11-2018
547;-2855.215;;;;;;;;;;;;12371;07-11-2018
561;-17658.314;;;;;;;;;;;;12371;07-11-2018
579;-5345.133;;;;;;;;;;;;12371;07-11-2018
597;-30764.758;;;;;;;;;;;;12371;07-11-2018
611;-18217.764;;;;;;;;;;;;12371;07-11-2018
629;-6357.904;;;;;;;;;;;;12371;07-11-2018
647;-17110.605;;;;;;;;;;;;12371;07-11-2018
661;-27472.26;;;;;;;;;;;;12371;07-11-2018
679;0.0;;;;;;;;;;;;12371;07-11-2018
697;-8018.9487;;;;;;;;;;;;12371;07-11-2018
711;0.0;;;;;;;;;;;;12371;07-11-2018
729;-1924.374;;;;;;;;;;;;12371;07-11-2018
747;0.0;;;;;;;;;;;;12371;07-11-2018
761;-4751.7773;;;;;;;;;;;;12371;07-11-2018
779;-6186.4824;;;;;;;;;;;;12371;07-11-2018
797;-8695.694;;;;;;;;;;;;12371;07-11-2018
811;-11516.969;;;;;;;;;;;;12371;07-11-2018
829;-1951.0288;;;;;;;;;;;;12371;07-11-2018
847;-5493.811;;;;;;;;;;;;12371;07-11-2018
861;-2126.6426;;;;;;;;;;;;12371;07-11-2018
879;-13307.756;;;;;;;;;;;;12371;07-11-2018
897;-3399.396;;;;;;;;;;;;12371;07-11-2018
911;-182.352;;;;;;;;;;;;12371;07-11-2018
915;-142.6553;;;;;;;;;;;;12371;07-11-2018
929;-1210.6737;;;;;;;;;;;;12371;07-11-2018
947;-14726.506;;;;;;;;;;;;12371;07-11-2018
961;-2816.6333;;;;;;;;;;;;12371;07-11-2018
965;-5576.8057;;;;;;;;;;;;12371;07-11-2018
979;-10962.918;;;;;;;;;;;;12371;07-11-2018
997;-12187.6;;;;;;;;;;;;12371;07-11-2018
1015;-13817.792;;;;;;;;;;;;12371;07-11-2018
1029;-2415.48;;;;;;;;;;;;12371;07-11-2018
1047;-3544.227;;;;;;;;;;;;12371;07-11-2018
1065;-11211.869;;;;;;;;;;;;12371;07-11-2018
1079;-1964.1566;;;;;;;;;;;;12371;07-11-2018
1097;0.0;;;;;;;;;;;;12371;07-11-2018
1115;-1692.231;;;;;;;;;;;;12371;07-11-2018
1129;-4102.602;;;;;;;;;;;;12371;07-11-2018
1147;-3934.4717;;;;;;;;;;;;12371;07-11-2018
1165;-1164.408;;;;;;;;;;;;12371;07-11-2018
1179;0.0;;;;;;;;;;;;12371;07-11-2018
1197;-6501.528;;;;;;;;;;;;12371;07-11-2018
1215;-1751.9487;;;;;;;;;;;;12371;07-11-2018
1229;-1357.536;;;;;;;;;;;;12371;07-11-2018
1247;-1869.2596;;;;;;;;;;;;12371;07-11-2018
1265;-17019.977;;;;;;;;;;;;12371;07-11-2018
1279;-1178.191;;;;;;;;;;;;12371;07-11-2018
1297;-2357.16;;;;;;;;;;;;12371;07-11-2018
1315;-9084.184;;;;;;;;;;;;12371;07-11-2018
1329;-3638.814;;;;;;;;;;;;12371;07-11-2018
1347;0.0;;;;;;;;;;;;12371;07-11-2018
1365;-5776.524;;;;;;;;;;;;12371;07-11-2018
1379;-2065.866;;;;;;;;;;;;12371;07-11-2018
1397;-12902.431;;;;;;;;;;;;12371;07-11-2018
1415;-1956.3698;;;;;;;;;;;;12371;07-11-2018
1429;-15390.639;;;;;;;;;;;;12371;07-11-2018
1433;-1123.854;;;;;;;;;;;;12371;07-11-2018
1447;-1202.22;;;;;;;;;;;;12371;07-11-2018
25;0.0;;;;;;;;;;;;12371;07-11-2018
39;0.0;;;;;;;;;;;;12371;07-11-2018
40;0.0;;;;;;;;;;;;12371;07-11-2018
57;0.0;;;;;;;;;;;;12371;07-11-2018
58;0.0;;;;;;;;;;;;12371;07-11-2018
72;0.0;;;;;;;;;;;;12371;07-11-2018
75;0.0;;;;;;;;;;;;12371;07-11-2018
89;0.0;;;;;;;;;;;;12371;07-11-2018
90;0.0;;;;;;;;;;;;12371;07-11-2018
107;0.0;;;;;;;;;;;;12371;07-11-2018
108;0.0;;;;;;;;;;;;12371;07-11-2018
122;0.0;;;;;;;;;;;;12371;07-11-2018
125;0.0;;;;;;;;;;;;12371;07-11-2018
139;0.0;;;;;;;;;;;;12371;07-11-2018
140;0.0;;;;;;;;;;;;12371;07-11-2018
157;0.0;;;;;;;;;;;;12371;07-11-2018
158;0.0;;;;;;;;;;;;12371;07-11-2018
172;0.0;;;;;;;;;;;;12371;07-11-2018
175;0.0;;;;;;;;;;;;12371;07-11-2018
189;0.0;;;;;;;;;;;;12371;07-11-2018
190;0.0;;;;;;;;;;;;12371;07-11-2018
207;0.0;;;;;;;;;;;;12371;07-11-2018
208;0.0;;;;;;;;;;;;12371;07-11-2018
222;0.0;;;;;;;;;;;;12371;07-11-2018
225;0.0;;;;;;;;;;;;12371;07-11-2018
239;0.0;;;;;;;;;;;;12371;07-11-2018
240;0.0;;;;;;;;;;;;12371;07-11-2018
257;0.0;;;;;;;;;;;;12371;07-11-2018
258;0.0;;;;;;;;;;;;12371;07-11-2018
272;0.0;;;;;;;;;;;;12371;07-11-2018
275;0.0;;;;;;;;;;;;12371;07-11-2018
289;0.0;;;;;;;;;;;;12371;07-11-2018
22;0.0;;;;;;;;;;;;12371;07-11-2018
21;0.0;;;;;;;;;;;;12371;07-11-2018
8;0.0;;;;;;;;;;;;12371;07-11-2018
7;0.0;;;;;;;;;;;;12371;07-11-2018
290;0.0;;;;;;;;;;;;12371;07-11-2018
307;-23834.768;;;;;;;;;;;;12371;07-11-2018
325;-2658.129;;;;;;;;;;;;12371;07-11-2018
339;-8910.756;;;;;;;;;;;;12371;07-11-2018
357;-3779.6797;;;;;;;;;;;;12371;07-11-2018
375;-4240.1304;;;;;;;;;;;;12371;07-11-2018
389;-4971.407;;;;;;;;;;;;12371;07-11-2018
407;-2007.09;;;;;;;;;;;;12371;07-11-2018
425;0.0;;;;;;;;;;;;12371;07-11-2018
439;-20839.371;;;;;;;;;;;;12371;07-11-2018
457;0.0;;;;;;;;;;;;12371;07-11-2018
475;-16463.545;;;;;;;;;;;;12371;07-11-2018
489;-218.85;;;;;;;;;;;;12371;07-11-2018
493;-9128.736;;;;;;;;;;;;12371;07-11-2018
507;-738.09;;;;;;;;;;;;12371;07-11-2018
525;-2380.26;;;;;;;;;;;;12371;07-11-2018
539;-8177.3633;;;;;;;;;;;;12371;07-11-2018
543;-10862.088;;;;;;;;;;;;12371;07-11-2018
557;-652.937;;;;;;;;;;;;12371;07-11-2018
575;0.0;;;;;;;;;;;;12371;07-11-2018
593;0.0;;;;;;;;;;;;12371;07-11-2018
607;-10060.086;;;;;;;;;;;;12371;07-11-2018
625;-11928.228;;;;;;;;;;;;12371;07-11-2018
643;-955.104;;;;;;;;;;;;12371;07-11-2018
657;-6513.8843;;;;;;;;;;;;12371;07-11-2018
675;-490.446;;;;;;;;;;;;12371;07-11-2018
693;-2566.6892;;;;;;;;;;;;12371;07-11-2018
707;-3200.418;;;;;;;;;;;;12371;07-11-2018
725;-1145.8903;;;;;;;;;;;;12371;07-11-2018
743;-3246.9766;;;;;;;;;;;;12371;07-11-2018
757;-1221.036;;;;;;;;;;;;12371;07-11-2018
775;-10554.627;;;;;;;;;;;;12371;07-11-2018
793;-6321.0063;;;;;;;;;;;;12371;07-11-2018
807;-7275.154;;;;;;;;;;;;12371;07-11-2018
825;-4621.716;;;;;;;;;;;;12371;07-11-2018
843;-8329.696;;;;;;;;;;;;12371;07-11-2018
857;-10584.318;;;;;;;;;;;;12371;07-11-2018
875;-753.8058;;;;;;;;;;;;12371;07-11-2018
893;-2860.884;;;;;;;;;;;;12371;07-11-2018
907;-8681.719;;;;;;;;;;;;12371;07-11-2018
925;-13299.961;;;;;;;;;;;;12371;07-11-2018
943;-8760.882;;;;;;;;;;;;12371;07-11-2018
957;-13468.04;;;;;;;;;;;;12371;07-11-2018
975;-7930.8164;;;;;;;;;;;;12371;07-11-2018
993;-6652.11;;;;;;;;;;;;12371;07-11-2018
1007;0.0;;;;;;;;;;;;12371;07-11-2018
1011;-6399.512;;;;;;;;;;;;12371;07-11-2018
1025;-4760.592;;;;;;;;;;;;12371;07-11-2018
1043;-3044.6804;;;;;;;;;;;;12371;07-11-2018
1061;-865.866;;;;;;;;;;;;12371;07-11-2018
1075;-3792.282;;;;;;;;;;;;12371;07-11-2018
1093;-2275.224;;;;;;;;;;;;12371;07-11-2018
1111;-5489.169;;;;;;;;;;;;12371;07-11-2018
1125;-7084.57;;;;;;;;;;;;12371;07-11-2018
1143;-1344.588;;;;;;;;;;;;12371;07-11-2018
1161;-10422.884;;;;;;;;;;;;12371;07-11-2018
1175;-115.3616;;;;;;;;;;;;12371;07-11-2018
1193;0.0;;;;;;;;;;;;12371;07-11-2018
1211;-781.7335;;;;;;;;;;;;12371;07-11-2018
1225;0.0;;;;;;;;;;;;12371;07-11-2018
1243;-1118.4312;;;;;;;;;;;;12371;07-11-2018
1261;-10287.847;;;;;;;;;;;;12371;07-11-2018
1275;-2239.296;;;;;;;;;;;;12371;07-11-2018
1293;-1132.8595;;;;;;;;;;;;12371;07-11-2018
1311;-16725.393;;;;;;;;;;;;12371;07-11-2018
1325;-8020.157;;;;;;;;;;;;12371;07-11-2018
1343;-9495.61;;;;;;;;;;;;12371;07-11-2018
1361;-19717.021;;;;;;;;;;;;12371;07-11-2018
1375;-6291.434;;;;;;;;;;;;12371;07-11-2018
1393;-711.25;;;;;;;;;;;;12371;07-11-2018
1411;-4288.031;;;;;;;;;;;;12371;07-11-2018
1425;-13055.573;;;;;;;;;;;;12371;07-11-2018
1443;-11744.834;;;;;;;;;;;;12371;07-11-2018
49;0.0;;;;;;;;;;;;12371;07-11-2018
64;0.0;;;;;;;;;;;;12371;07-11-2018
66;0.0;;;;;;;;;;;;12371;07-11-2018
81;0.0;;;;;;;;;;;;12371;07-11-2018
83;0.0;;;;;;;;;;;;12371;07-11-2018
98;0.0;;;;;;;;;;;;12371;07-11-2018
100;0.0;;;;;;;;;;;;12371;07-11-2018
113;0.0;;;;;;;;;;;;12371;07-11-2018
115;0.0;;;;;;;;;;;;12371;07-11-2018
130;0.0;;;;;;;;;;;;12371;07-11-2018
132;0.0;;;;;;;;;;;;12371;07-11-2018
147;0.0;;;;;;;;;;;;12371;07-11-2018
149;0.0;;;;;;;;;;;;12371;07-11-2018
164;0.0;;;;;;;;;;;;12371;07-11-2018
166;0.0;;;;;;;;;;;;12371;07-11-2018
181;0.0;;;;;;;;;;;;12371;07-11-2018
183;0.0;;;;;;;;;;;;12371;07-11-2018
198;0.0;;;;;;;;;;;;12371;07-11-2018
200;0.0;;;;;;;;;;;;12371;07-11-2018
215;0.0;;;;;;;;;;;;12371;07-11-2018
217;0.0;;;;;;;;;;;;12371;07-11-2018
230;0.0;;;;;;;;;;;;12371;07-11-2018
232;0.0;;;;;;;;;;;;12371;07-11-2018
247;0.0;;;;;;;;;;;;12371;07-11-2018
249;0.0;;;;;;;;;;;;12371;07-11-2018
264;0.0;;;;;;;;;;;;12371;07-11-2018
266;0.0;;;;;;;;;;;;12371;07-11-2018
281;0.0;;;;;;;;;;;;12371;07-11-2018
283;0.0;;;;;;;;;;;;12371;07-11-2018
315;-5255.01;;;;;;;;;;;;12371;07-11-2018
317;-48861.594;;;;;;;;;;;;12371;07-11-2018
347;-23789.84;;;;;;;;;;;;12371;07-11-2018
47;0.0;;;;;;;;;;;;12371;07-11-2018
32;0.0;;;;;;;;;;;;12371;07-11-2018
30;0.0;;;;;;;;;;;;12371;07-11-2018
15;0.0;;;;;;;;;;;;12371;07-11-2018
13;0.0;;;;;;;;;;;;12371;07-11-2018
349;-4354.05;;;;;;;;;;;;12371;07-11-2018
381;-9256.669;;;;;;;;;;;;12371;07-11-2018
383;-1556.16;;;;;;;;;;;;12371;07-11-2018
415;0.0;;;;;;;;;;;;12371;07-11-2018
417;-3960.6052;;;;;;;;;;;;12371;07-11-2018
449;-6487.11;;;;;;;;;;;;12371;07-11-2018
451;-7018.716;;;;;;;;;;;;12371;07-11-2018
481;-7677.462;;;;;;;;;;;;12371;07-11-2018
483;-3996.7434;;;;;;;;;;;;12371;07-11-2018
515;-1611.741;;;;;;;;;;;;12371;07-11-2018
517;-32607.139;;;;;;;;;;;;12371;07-11-2018
549;-3438.6228;;;;;;;;;;;;12371;07-11-2018
551;-4134.228;;;;;;;;;;;;12371;07-11-2018
581;-8868.93;;;;;;;;;;;;12371;07-11-2018
583;-3749.7847;;;;;;;;;;;;12371;07-11-2018
615;-5646.8774;;;;;;;;;;;;12371;07-11-2018
617;-6071.536;;;;;;;;;;;;12371;07-11-2018
649;-3435.6316;;;;;;;;;;;;12371;07-11-2018
651;-971.514;;;;;;;;;;;;12371;07-11-2018
683;-10075.974;;;;;;;;;;;;12371;07-11-2018
685;-13362.061;;;;;;;;;;;;12371;07-11-2018
715;-9681.359;;;;;;;;;;;;12371;07-11-2018
717;-3806.9497;;;;;;;;;;;;12371;07-11-2018
749;0.0;;;;;;;;;;;;12371;07-11-2018
751;-24303.195;;;;;;;;;;;;12371;07-11-2018
783;-1940.406;;;;;;;;;;;;12371;07-11-2018
785;-8847.472;;;;;;;;;;;;12371;07-11-2018
815;-28362.455;;;;;;;;;;;;12371;07-11-2018
817;-14131.049;;;;;;;;;;;;12371;07-11-2018
849;-1452.2086;;;;;;;;;;;;12371;07-11-2018
851;-12541.972;;;;;;;;;;;;12371;07-11-2018
883;-3637.8777;;;;;;;;;;;;12371;07-11-2018
885;-3470.4321;;;;;;;;;;;;12371;07-11-2018
917;0.0;;;;;;;;;;;;12371;07-11-2018
919;-2776.782;;;;;;;;;;;;12371;07-11-2018
949;-7326.3975;;;;;;;;;;;;12371;07-11-2018
951;-315.8033;;;;;;;;;;;;12371;07-11-2018
983;-3075.312;;;;;;;;;;;;12371;07-11-2018
985;-4884.6826;;;;;;;;;;;;12371;07-11-2018
1017;-15363.838;;;;;;;;;;;;12371;07-11-2018
1019;-939.6934;;;;;;;;;;;;12371;07-11-2018
1049;-6954.4316;;;;;;;;;;;;12371;07-11-2018
1051;-15591.158;;;;;;;;;;;;12371;07-11-2018
1083;-6830.152;;;;;;;;;;;;12371;07-11-2018
1085;-12357.835;;;;;;;;;;;;12371;07-11-2018
1117;-1727.724;;;;;;;;;;;;12371;07-11-2018
1119;-3463.2998;;;;;;;;;;;;12371;07-11-2018
1149;-4049.8547;;;;;;;;;;;;12371;07-11-2018
1151;-8838.63;;;;;;;;;;;;12371;07-11-2018
1153;-2171.3296;;;;;;;;;;;;12371;07-11-2018
1183;-6239.1523;;;;;;;;;;;;12371;07-11-2018
1185;-1472.2185;;;;;;;;;;;;12371;07-11-2018
1217;-1771.8884;;;;;;;;;;;;12371;07-11-2018
1219;-11418.366;;;;;;;;;;;;12371;07-11-2018
1251;-9975.246;;;;;;;;;;;;12371;07-11-2018
1253;-25834.043;;;;;;;;;;;;12371;07-11-2018
1283;-8833.548;;;;;;;;;;;;12371;07-11-2018
1285;-156.024;;;;;;;;;;;;12371;07-11-2018
1317;-5356.608;;;;;;;;;;;;12371;07-11-2018
1319;-4925.391;;;;;;;;;;;;12371;07-11-2018
1351;-7494.358;;;;;;;;;;;;12371;07-11-2018
1353;-6878.16;;;;;;;;;;;;12371;07-11-2018
1383;-2914.728;;;;;;;;;;;;12371;07-11-2018
1385;-364.704;;;;;;;;;;;;12371;07-11-2018
1387;-9758.058;;;;;;;;;;;;12371;07-11-2018
1417;-8575.8125;;;;;;;;;;;;12371;07-11-2018
1419;-7974.804;;;;;;;;;;;;12371;07-11-2018
1451;0.0;;;;;;;;;;;;12371;07-11-2018
1453;-1713.7118;;;;;;;;;;;;12371;07-11-2018
1485;-7925.968;;;;;;;;;;;;12371;07-11-2018
1487;0.0;;;;;;;;;;;;12371;07-11-2018
1517;0.0;;;;;;;;;;;;12371;07-11-2018
24;0.0;;;;;;;;;;;;12371;07-11-2018
38;0.0;;;;;;;;;;;;12371;07-11-2018
41;0.0;;;;;;;;;;;;12371;07-11-2018
55;0.0;;;;;;;;;;;;12371;07-11-2018
56;0.0;;;;;;;;;;;;12371;07-11-2018
73;0.0;;;;;;;;;;;;12371;07-11-2018
74;0.0;;;;;;;;;;;;12371;07-11-2018
88;0.0;;;;;;;;;;;;12371;07-11-2018
91;0.0;;;;;;;;;;;;12371;07-11-2018
105;0.0;;;;;;;;;;;;12371;07-11-2018
106;0.0;;;;;;;;;;;;12371;07-11-2018
123;0.0;;;;;;;;;;;;12371;07-11-2018
124;0.0;;;;;;;;;;;;12371;07-11-2018
138;0.0;;;;;;;;;;;;12371;07-11-2018
141;0.0;;;;;;;;;;;;12371;07-11-2018
142;0.0;;;;;;;;;;;;12371;07-11-2018
155;0.0;;;;;;;;;;;;12371;07-11-2018
156;0.0;;;;;;;;;;;;12371;07-11-2018
173;0.0;;;;;;;;;;;;12371;07-11-2018
174;0.0;;;;;;;;;;;;12371;07-11-2018
191;0.0;;;;;;;;;;;;12371;07-11-2018
192;0.0;;;;;;;;;;;;12371;07-11-2018
205;0.0;;;;;;;;;;;;12371;07-11-2018
206;0.0;;;;;;;;;;;;12371;07-11-2018
223;0.0;;;;;;;;;;;;12371;07-11-2018
224;0.0;;;;;;;;;;;;12371;07-11-2018
241;0.0;;;;;;;;;;;;12371;07-11-2018
242;0.0;;;;;;;;;;;;12371;07-11-2018
255;0.0;;;;;;;;;;;;12371;07-11-2018
256;0.0;;;;;;;;;;;;12371;07-11-2018
259;0.0;;;;;;;;;;;;12371;07-11-2018
273;0.0;;;;;;;;;;;;12371;07-11-2018
23;0.0;;;;;;;;;;;;12371;07-11-2018
6;0.0;;;;;;;;;;;;12371;07-11-2018
5;0.0;;;;;;;;;;;;12371;07-11-2018
274;0.0;;;;;;;;;;;;12371;07-11-2018
291;-13909.131;;;;;;;;;;;;12371;07-11-2018
309;-7618.421;;;;;;;;;;;;12371;07-11-2018
323;-3698.4507;;;;;;;;;;;;12371;07-11-2018
341;-8171.7866;;;;;;;;;;;;12371;07-11-2018
359;-1657.548;;;;;;;;;;;;12371;07-11-2018
373;-4110.372;;;;;;;;;;;;12371;07-11-2018
391;-12025.311;;;;;;;;;;;;12371;07-11-2018
409;-8172.606;;;;;;;;;;;;12371;07-11-2018
423;0.0;;;;;;;;;;;;12371;07-11-2018
441;-11853.922;;;;;;;;;;;;12371;07-11-2018
459;0.0;;;;;;;;;;;;12371;07-11-2018
473;-20873.957;;;;;;;;;;;;12371;07-11-2018
491;-2816.314;;;;;;;;;;;;12371;07-11-2018
509;-1764.0159;;;;;;;;;;;;12371;07-11-2018
523;-3385.368;;;;;;;;;;;;12371;07-11-2018
541;-6308.544;;;;;;;;;;;;12371;07-11-2018
559;-17373.139;;;;;;;;;;;;12371;07-11-2018
573;-5056.3755;;;;;;;;;;;;12371;07-11-2018
591;-20243.234;;;;;;;;;;;;12371;07-11-2018
609;-12428.518;;;;;;;;;;;;12371;07-11-2018
623;-13653.726;;;;;;;;;;;;12371;07-11-2018
641;-9616.672;;;;;;;;;;;;12371;07-11-2018
659;-5393.009;;;;;;;;;;;;12371;07-11-2018
673;0.0;;;;;;;;;;;;12371;07-11-2018
691;-7881.4697;;;;;;;;;;;;12371;07-11-2018
709;-7741.674;;;;;;;;;;;;12371;07-11-2018
723;-3355.6711;;;;;;;;;;;;12371;07-11-2018
741;-3635.2065;;;;;;;;;;;;12371;07-11-2018
759;-5003.7407;;;;;;;;;;;;12371;07-11-2018
773;-2170.458;;;;;;;;;;;;12371;07-11-2018
777;-1445.1898;;;;;;;;;;;;12371;07-11-2018
791;-5350.0723;;;;;;;;;;;;12371;07-11-2018
809;-1462.386;;;;;;;;;;;;12371;07-11-2018
827;-9054.124;;;;;;;;;;;;12371;07-11-2018
841;-647.988;;;;;;;;;;;;12371;07-11-2018
859;-2787.7837;;;;;;;;;;;;12371;07-11-2018
877;-9456.068;;;;;;;;;;;;12371;07-11-2018
891;-3288.2068;;;;;;;;;;;;12371;07-11-2018
909;-6978.222;;;;;;;;;;;;12371;07-11-2018
927;-17024.191;;;;;;;;;;;;12371;07-11-2018
941;-1572.696;;;;;;;;;;;;12371;07-11-2018
959;-2064.8257;;;;;;;;;;;;12371;07-11-2018
977;-7925.681;;;;;;;;;;;;12371;07-11-2018
991;-1770.6198;;;;;;;;;;;;12371;07-11-2018
1009;-14201.358;;;;;;;;;;;;12371;07-11-2018
1027;-5886.938;;;;;;;;;;;;12371;07-11-2018
1041;-2927.604;;;;;;;;;;;;12371;07-11-2018
1059;-299.748;;;;;;;;;;;;12371;07-11-2018
1077;-1560.024;;;;;;;;;;;;12371;07-11-2018
1091;-3025.5698;;;;;;;;;;;;12371;07-11-2018
1109;-1541.358;;;;;;;;;;;;12371;07-11-2018
1127;-367.8764;;;;;;;;;;;;12371;07-11-2018
1141;-3078.4497;;;;;;;;;;;;12371;07-11-2018
1159;-5054.273;;;;;;;;;;;;12371;07-11-2018
1177;-332.358;;;;;;;;;;;;12371;07-11-2018
1191;-5929.687;;;;;;;;;;;;12371;07-11-2018
1209;-12967.926;;;;;;;;;;;;12371;07-11-2018
1227;-6485.0557;;;;;;;;;;;;12371;07-11-2018
1241;-8164.5356;;;;;;;;;;;;12371;07-11-2018
1245;-8097.6665;;;;;;;;;;;;12371;07-11-2018
1259;-2108.88;;;;;;;;;;;;12371;07-11-2018
1277;-5619.365;;;;;;;;;;;;12371;07-11-2018
1295;-16315.012;;;;;;;;;;;;12371;07-11-2018
1309;-15430.166;;;;;;;;;;;;12371;07-11-2018
1327;-6664.3906;;;;;;;;;;;;12371;07-11-2018
1345;-3533.9868;;;;;;;;;;;;12371;07-11-2018
1359;0.0;;;;;;;;;;;;12371;07-11-2018
1377;-6219.6685;;;;;;;;;;;;12371;07-11-2018
1395;-683.724;;;;;;;;;;;;12371;07-11-2018
1409;-6131.9365;;;;;;;;;;;;12371;07-11-2018
1427;-2085.0115;;;;;;;;;;;;12371;07-11-2018
1445;0.0;;;;;;;;;;;;12371;07-11-2018
1459;-2574.434;;;;;;;;;;;;12371;07-11-2018
1471;-6207.012;;;;;;;;;;;;12371;07-11-2018
1473;-2115.03;;;;;;;;;;;;12371;07-11-2018
1505;0.0;;;;;;;;;;;;12371;07-11-2018
1507;0.0;;;;;;;;;;;;12371;07-11-2018
1539;0.0;;;;;;;;;;;;12371;07-11-2018
1541;0.0;;;;;;;;;;;;12371;07-11-2018
1571;0.0;;;;;;;;;;;;12371;07-11-2018
1573;0.0;;;;;;;;;;;;12371;07-11-2018
1575;0.0;;;;;;;;;;;;12371;07-11-2018
1605;0.0;;;;;;;;;;;;12371;07-11-2018
1607;0.0;;;;;;;;;;;;12371;07-11-2018
1639;0.0;;;;;;;;;;;;12371;07-11-2018
1641;0.0;;;;;;;;;;;;12371;07-11-2018
1673;0.0;;;;;;;;;;;;12371;07-11-2018
1675;0.0;;;;;;;;;;;;12371;07-11-2018
1705;1651.0;29-10-2003;07-10-1968;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;false;1;12371;07-11-2018
1707;37.7;12-08-2003;23-02-1963;S;50001-75000;M;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
1714;-41.01;19-07-2004;26-04-1976;S;25001-50000;F;0;0;Partial College;Clerical;true;1;12371;07-11-2018
1716;2274.98;01-06-2004;04-12-1955;M;greater than 100000;M;3;4;Partial College;Professional;true;3;12371;07-11-2018
1739;-8.02;14-03-2004;24-12-1960;S;25001-50000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
1741;6.37;03-03-2004;16-03-1973;M;75001-100000;F;0;5;High School;Management;false;2;12371;07-11-2018
1748;32.69;20-06-2004;24-01-1956;M;greater than 100000;M;3;3;Partial College;Professional;true;4;12371;07-11-2018
1750;1674.98;07-06-2003;03-09-1974;S;75001-100000;M;0;5;High School;Management;true;2;12371;07-11-2018
1773;2344.06;29-12-2003;11-05-1976;M;0-25000;F;4;4;High School;Manual;true;1;12371;07-11-2018
1775;-28.53;16-05-2004;17-06-1961;M;0-25000;M;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
1780;2273.01;21-06-2003;07-09-1949;M;greater than 100000;M;0;5;High School;Management;false;4;12371;07-11-2018
1782;-1700.9875;13-04-2003;07-11-1956;S;0-25000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
1784;2414.84;24-03-2002;02-02-1973;M;75001-100000;M;0;5;High School;Management;true;2;12371;07-11-2018
1805;-3715.1626;;;;;;;;;;;;12371;07-11-2018
1807;-2175.0;;;;;;;;;;;;12371;07-11-2018
1809;-1393.158;;;;;;;;;;;;12371;07-11-2018
1839;-14840.152;;;;;;;;;;;;12371;07-11-2018
1841;-17934.174;;;;;;;;;;;;12371;07-11-2018
1873;-14588.369;;;;;;;;;;;;12371;07-11-2018
1875;-2592.8718;;;;;;;;;;;;12371;07-11-2018
1907;0.0;;;;;;;;;;;;12371;07-11-2018
1909;-2215.176;;;;;;;;;;;;12371;07-11-2018
1939;-3457.409;;;;;;;;;;;;12371;07-11-2018
1941;0.0;;;;;;;;;;;;12371;07-11-2018
1973;0.0;;;;;;;;;;;;12371;07-11-2018
1975;-1954.167;;;;;;;;;;;;12371;07-11-2018
2007;0.0;;;;;;;;;;;;12371;07-11-2018
2009;0.0;;;;;;;;;;;;12371;07-11-2018
2014;0.0;;;;;;;;;;;;12371;07-11-2018
2016;0.0;;;;;;;;;;;;12371;07-11-2018
2018;0.0;;;;;;;;;;;;12371;07-11-2018
2039;0.0;;;;;;;;;;;;12371;07-11-2018
2041;0.0;;;;;;;;;;;;12371;07-11-2018
2043;0.0;;;;;;;;;;;;12371;07-11-2018
2048;0.0;;;;;;;;;;;;12371;07-11-2018
2050;0.0;;;;;;;;;;;;12371;07-11-2018
2073;0.0;;;;;;;;;;;;12371;07-11-2018
2075;0.0;;;;;;;;;;;;12371;07-11-2018
2082;0.0;;;;;;;;;;;;12371;07-11-2018
2084;0.0;;;;;;;;;;;;12371;07-11-2018
2107;0.0;;;;;;;;;;;;12371;07-11-2018
2109;0.0;;;;;;;;;;;;12371;07-11-2018
2116;0.0;;;;;;;;;;;;12371;07-11-2018
2118;0.0;;;;;;;;;;;;12371;07-11-2018
2141;0.0;;;;;;;;;;;;12371;07-11-2018
2143;0.0;;;;;;;;;;;;12371;07-11-2018
2148;0.0;;;;;;;;;;;;12371;07-11-2018
2150;0.0;;;;;;;;;;;;12371;07-11-2018
2173;0.0;;;;;;;;;;;;12371;07-11-2018
2175;0.0;;;;;;;;;;;;12371;07-11-2018
2182;0.0;;;;;;;;;;;;12371;07-11-2018
2184;0.0;;;;;;;;;;;;12371;07-11-2018
2207;0.0;;;;;;;;;;;;12371;07-11-2018
2209;0.0;;;;;;;;;;;;12371;07-11-2018
2216;0.0;;;;;;;;;;;;12371;07-11-2018
2218;0.0;;;;;;;;;;;;12371;07-11-2018
2241;0.0;;;;;;;;;;;;12371;07-11-2018
2243;0.0;;;;;;;;;;;;12371;07-11-2018
2248;0.0;;;;;;;;;;;;12371;07-11-2018
2250;0.0;;;;;;;;;;;;12371;07-11-2018
2252;0.0;;;;;;;;;;;;12371;07-11-2018
2273;0.0;;;;;;;;;;;;12371;07-11-2018
2275;0.0;;;;;;;;;;;;12371;07-11-2018
2277;0.0;;;;;;;;;;;;12371;07-11-2018
2282;0.0;;;;;;;;;;;;12371;07-11-2018
